9.1553e-04 1.5259e-04 6.1035e-04
1.6327e-02 4.5776e-04 1.7548e-02
3.3875e-02 4.5776e-04 3.4180e-02
5.0659e-02 3.0518e-04 5.0049e-02
6.7444e-02 7.6294e-04 6.7749e-02
8.4076e-02 1.0681e-03 8.4229e-02
1.0071e-01 4.5776e-04 1.0086e-01
1.1749e-01 3.0518e-04 1.1826e-01
1.3443e-01 1.5259e-04 1.3397e-01
1.5121e-01 1.5259e-04 1.5106e-01
1.6785e-01 4.5776e-04 1.6800e-01
1.8494e-01 6.1035e-04 1.8478e-01
2.0142e-01 1.0681e-03 2.0126e-01
2.1790e-01 1.5259e-04 2.1835e-01
2.3483e-01 1.5259e-04 2.3483e-01
2.5146e-01 3.0518e-04 2.5177e-01
2.6810e-01 4.5776e-04 2.6810e-01
2.8397e-01 3.0518e-04 2.8564e-01
3.0151e-01 4.5776e-04 3.0167e-01
3.1845e-01 4.5776e-04 3.1860e-01
3.3447e-01 3.0518e-04 3.3478e-01
3.5233e-01 4.5776e-04 3.5202e-01
3.6865e-01 1.5259e-04 3.6865e-01
3.8483e-01 3.0518e-04 3.8544e-01
4.0192e-01 4.5776e-04 4.0192e-01
4.1885e-01 1.5259e-04 4.1840e-01
4.3549e-01 0.0000e+00 4.3518e-01
4.5197e-01 6.1035e-04 4.5212e-01
4.6860e-01 3.0518e-04 4.6875e-01
4.8553e-01 7.6294e-04 4.8553e-01
5.0201e-01 1.5259e-04 5.0217e-01
5.1910e-01 -1.5259e-04 5.1880e-01
5.3497e-01 4.5776e-04 5.3574e-01
5.5267e-01 3.0518e-04 5.5237e-01
5.6915e-01 3.0518e-04 5.6915e-01
5.8517e-01 3.0518e-04 5.8624e-01
6.0242e-01 3.0518e-04 6.0272e-01
6.1951e-01 1.5259e-04 6.1951e-01
6.3553e-01 7.6294e-04 6.3599e-01
6.5277e-01 3.0518e-04 6.5216e-01
6.6986e-01 0.0000e+00 6.6956e-01
6.8604e-01 7.6294e-04 6.8649e-01
7.0312e-01 4.5776e-04 7.0297e-01
7.1976e-01 3.0518e-04 7.1960e-01
7.3639e-01 6.1035e-04 7.3624e-01
7.5317e-01 1.5259e-04 7.5317e-01
7.6965e-01 1.5259e-04 7.6981e-01
7.8659e-01 1.5259e-04 7.8613e-01
8.0338e-01 1.5259e-04 8.0322e-01
8.2016e-01 1.5259e-04 8.1985e-01
8.3649e-01 3.0518e-04 8.3694e-01
8.5327e-01 6.1035e-04 8.5388e-01
8.7006e-01 3.0518e-04 8.7021e-01
8.8684e-01 3.0518e-04 8.8715e-01
9.0363e-01 1.5259e-04 9.0332e-01
9.2072e-01 3.0518e-04 9.1995e-01
9.3750e-01 3.0518e-04 9.3719e-01
9.5367e-01 4.5776e-04 9.5337e-01
9.7061e-01 3.0518e-04 9.7046e-01
9.8663e-01 3.0518e-04 9.8724e-01
1.0040e+00 0.0000e+00 1.0042e+00
1.0204e+00 7.6294e-04 1.0214e+00
1.0373e+00 0.0000e+00 1.0365e+00
1.0541e+00 4.5776e-04 1.0536e+00
1.0701e+00 6.1035e-04 1.0712e+00
1.0875e+00 4.5776e-04 1.0880e+00
1.1046e+00 9.1553e-04 1.1047e+00
1.1201e+00 4.5776e-04 1.1211e+00
1.1380e+00 9.1553e-04 1.1380e+00
1.1548e+00 4.5776e-04 1.1539e+00
1.1714e+00 1.5259e-04 1.1710e+00
1.1884e+00 1.5259e-04 1.1879e+00
1.2047e+00 3.0518e-04 1.2047e+00
1.2219e+00 0.0000e+00 1.2213e+00
1.2384e+00 3.0518e-04 1.2386e+00
1.2543e+00 6.1035e-04 1.2549e+00
1.2715e+00 1.5259e-04 1.2715e+00
1.2881e+00 3.0518e-04 1.2880e+00
1.3049e+00 7.6294e-04 1.3049e+00
1.3211e+00 7.6294e-04 1.3222e+00
1.3383e+00 3.0518e-04 1.3388e+00
1.3550e+00 3.0518e-04 1.3553e+00
1.3718e+00 3.0518e-04 1.3721e+00
1.3879e+00 3.0518e-04 1.3882e+00
1.4056e+00 4.5776e-04 1.4055e+00
1.4218e+00 4.5776e-04 1.4224e+00
1.4384e+00 6.1035e-04 1.4386e+00
1.4552e+00 4.5776e-04 1.4552e+00
1.4722e+00 3.0518e-04 1.4719e+00
1.4890e+00 1.5259e-04 1.4885e+00
1.5053e+00 1.2207e-03 1.5056e+00
1.5216e+00 7.6294e-04 1.5218e+00
1.5395e+00 6.1035e-04 1.5375e+00
1.5555e+00 1.3733e-03 1.5555e+00
1.5730e+00 1.3733e-03 1.5720e+00
1.5894e+00 1.6785e-03 1.5883e+00
1.6054e+00 2.4414e-03 1.6040e+00
1.6223e+00 2.8992e-03 1.6199e+00
1.6389e+00 3.3569e-03 1.6365e+00
1.6565e+00 4.4250e-03 1.6516e+00
1.6734e+00 5.7983e-03 1.6669e+00
1.6890e+00 8.0872e-03 1.6818e+00
1.7064e+00 1.0071e-02 1.6965e+00
1.7224e+00 1.3580e-02 1.7101e+00
1.7401e+00 1.7395e-02 1.7232e+00
1.7561e+00 2.1210e-02 1.7355e+00
1.7732e+00 2.7161e-02 1.7462e+00
1.7897e+00 3.3264e-02 1.7566e+00
1.8068e+00 4.0436e-02 1.7664e+00
1.8231e+00 4.8828e-02 1.7746e+00
1.8401e+00 5.7983e-02 1.7824e+00
1.8565e+00 6.7749e-02 1.7896e+00
1.8738e+00 7.8125e-02 1.7958e+00
1.8898e+00 8.9264e-02 1.8013e+00
1.9060e+00 1.0086e-01 1.8068e+00
1.9238e+00 1.1246e-01 1.8114e+00
1.9406e+00 1.2482e-01 1.8158e+00
1.9572e+00 1.3718e-01 1.8199e+00
1.9737e+00 1.5060e-01 1.8236e+00
1.9907e+00 1.6327e-01 1.8274e+00
2.0070e+00 1.7700e-01 1.8303e+00
2.0238e+00 1.9043e-01 1.8335e+00
2.0406e+00 2.0401e-01 1.8367e+00
2.0569e+00 2.1820e-01 1.8394e+00
2.0731e+00 2.3239e-01 1.8420e+00
2.0905e+00 2.4628e-01 1.8445e+00
2.1066e+00 2.6077e-01 1.8469e+00
2.1237e+00 2.7542e-01 1.8494e+00
2.1411e+00 2.8946e-01 1.8512e+00
2.1573e+00 3.0457e-01 1.8533e+00
2.1736e+00 3.1891e-01 1.8555e+00
2.1912e+00 3.3401e-01 1.8568e+00
2.2078e+00 3.4851e-01 1.8591e+00
2.2246e+00 3.6331e-01 1.8607e+00
2.2408e+00 3.7827e-01 1.8626e+00
2.2572e+00 3.9352e-01 1.8645e+00
2.2745e+00 4.0863e-01 1.8660e+00
2.2911e+00 4.2358e-01 1.8677e+00
2.3079e+00 4.3884e-01 1.8689e+00
2.3250e+00 4.5456e-01 1.8704e+00
2.3412e+00 4.6906e-01 1.8718e+00
2.3569e+00 4.8492e-01 1.8733e+00
2.3743e+00 5.0034e-01 1.8741e+00
2.3914e+00 5.1529e-01 1.8759e+00
2.4080e+00 5.3101e-01 1.8771e+00
2.4246e+00 5.4657e-01 1.8782e+00
2.4414e+00 5.6229e-01 1.8794e+00
2.4585e+00 5.7770e-01 1.8805e+00
2.4751e+00 5.9296e-01 1.8820e+00
2.4911e+00 6.0898e-01 1.8829e+00
2.5079e+00 6.2408e-01 1.8837e+00
2.5249e+00 6.3965e-01 1.8849e+00
2.5417e+00 6.5552e-01 1.8861e+00
2.5583e+00 6.7078e-01 1.8874e+00
2.5751e+00 6.8634e-01 1.8886e+00
2.5911e+00 7.0206e-01 1.8892e+00
2.6079e+00 7.1793e-01 1.8904e+00
2.6253e+00 7.3349e-01 1.8912e+00
2.6416e+00 7.4951e-01 1.8922e+00
2.6587e+00 7.6569e-01 1.8932e+00
2.6753e+00 7.8094e-01 1.8941e+00
2.6910e+00 7.9666e-01 1.8951e+00
2.7084e+00 8.1253e-01 1.8959e+00
2.7248e+00 8.2886e-01 1.8971e+00
2.7417e+00 8.4473e-01 1.8977e+00
2.7577e+00 8.6014e-01 1.8983e+00
2.7751e+00 8.7616e-01 1.8994e+00
2.7914e+00 8.9188e-01 1.9000e+00
2.8088e+00 9.0790e-01 1.9006e+00
2.8252e+00 9.2346e-01 1.9022e+00
2.8421e+00 9.3918e-01 1.9025e+00
2.8589e+00 9.5520e-01 1.9034e+00
2.8752e+00 9.7153e-01 1.9040e+00
2.8922e+00 9.8740e-01 1.9051e+00
2.9092e+00 1.0034e+00 1.9058e+00
2.9253e+00 1.0190e+00 1.9063e+00
2.9416e+00 1.0352e+00 1.9070e+00
2.9587e+00 1.0516e+00 1.9077e+00
2.9755e+00 1.0669e+00 1.9083e+00
2.9921e+00 1.0834e+00 1.9092e+00
3.0093e+00 1.0986e+00 1.9101e+00
3.0254e+00 1.1154e+00 1.9106e+00
3.0420e+00 1.1314e+00 1.9116e+00
3.0591e+00 1.1472e+00 1.9122e+00
3.0756e+00 1.1630e+00 1.9125e+00
3.0917e+00 1.1794e+00 1.9131e+00
3.1090e+00 1.1957e+00 1.9136e+00
3.1256e+00 1.2117e+00 1.9145e+00
3.1427e+00 1.2277e+00 1.9153e+00
3.1593e+00 1.2431e+00 1.9160e+00
3.1760e+00 1.2592e+00 1.9164e+00
3.1927e+00 1.2758e+00 1.9173e+00
3.2094e+00 1.2915e+00 1.9177e+00
3.2263e+00 1.3081e+00 1.9182e+00
3.2428e+00 1.3235e+00 1.9189e+00
3.2596e+00 1.3397e+00 1.9194e+00
3.2761e+00 1.3557e+00 1.9203e+00
3.2925e+00 1.3725e+00 1.9205e+00
3.3089e+00 1.3889e+00 1.9211e+00
3.3253e+00 1.4047e+00 1.9215e+00
3.3427e+00 1.4209e+00 1.9220e+00
3.3600e+00 1.4371e+00 1.9229e+00
3.3760e+00 1.4529e+00 1.9232e+00
3.3926e+00 1.4690e+00 1.9243e+00
3.4093e+00 1.4850e+00 1.9244e+00
3.4264e+00 1.5015e+00 1.9249e+00
3.4431e+00 1.5176e+00 1.9255e+00
3.4599e+00 1.5335e+00 1.9263e+00
3.4758e+00 1.5500e+00 1.9266e+00
3.4926e+00 1.5657e+00 1.9272e+00
3.5092e+00 1.5823e+00 1.9278e+00
3.5262e+00 1.5987e+00 1.9284e+00
3.5429e+00 1.6145e+00 1.9287e+00
3.5602e+00 1.6309e+00 1.9292e+00
3.5764e+00 1.6467e+00 1.9299e+00
3.5934e+00 1.6635e+00 1.9304e+00
3.6102e+00 1.6795e+00 1.9305e+00
3.6270e+00 1.6959e+00 1.9313e+00
3.6435e+00 1.7120e+00 1.9318e+00
