3.0518e-04 1.5259e-04 1.0681e-03
1.6174e-02 6.1035e-04 1.7395e-02
3.4332e-02 1.5259e-04 3.3875e-02
5.0659e-02 0.0000e+00 5.0049e-02
6.7749e-02 0.0000e+00 6.7596e-02
8.4381e-02 3.0518e-04 8.4076e-02
1.0086e-01 3.0518e-04 1.0086e-01
1.1780e-01 3.0518e-04 1.1795e-01
1.3428e-01 3.0518e-04 1.3458e-01
1.5137e-01 4.5776e-04 1.5045e-01
1.6724e-01 4.5776e-04 1.6785e-01
1.8448e-01 1.5259e-04 1.8478e-01
2.0111e-01 1.0681e-03 2.0172e-01
2.1805e-01 1.5259e-04 2.1790e-01
2.3468e-01 4.5776e-04 2.3468e-01
2.5146e-01 1.5259e-04 2.5101e-01
2.6855e-01 0.0000e+00 2.6749e-01
2.8519e-01 4.5776e-04 2.8519e-01
3.0090e-01 7.6294e-04 3.0151e-01
3.1845e-01 3.0518e-04 3.1799e-01
3.3508e-01 1.5259e-04 3.3508e-01
3.5202e-01 0.0000e+00 3.5202e-01
3.6850e-01 0.0000e+00 3.6865e-01
3.8528e-01 1.5259e-04 3.8467e-01
4.0253e-01 0.0000e+00 4.0192e-01
4.1885e-01 4.5776e-04 4.1870e-01
4.3518e-01 4.5776e-04 4.3533e-01
4.5227e-01 1.5259e-04 4.5166e-01
4.6875e-01 1.5259e-04 4.6875e-01
4.8523e-01 7.6294e-04 4.8538e-01
5.0247e-01 4.5776e-04 5.0247e-01
5.1910e-01 6.1035e-04 5.1910e-01
5.3574e-01 4.5776e-04 5.3543e-01
5.5252e-01 3.0518e-04 5.5222e-01
5.6946e-01 4.5776e-04 5.6885e-01
5.8624e-01 4.5776e-04 5.8624e-01
6.0272e-01 -1.5259e-04 6.0272e-01
6.1951e-01 1.5259e-04 6.1920e-01
6.3599e-01 4.5776e-04 6.3553e-01
6.5308e-01 0.0000e+00 6.5262e-01
6.6925e-01 1.0681e-03 6.6986e-01
6.8634e-01 3.0518e-04 6.8604e-01
7.0312e-01 0.0000e+00 7.0343e-01
7.1945e-01 1.5259e-04 7.1899e-01
7.3624e-01 3.0518e-04 7.3608e-01
7.5287e-01 9.1553e-04 7.5317e-01
7.7011e-01 6.1035e-04 7.6950e-01
7.8629e-01 1.5259e-04 7.8629e-01
8.0215e-01 6.1035e-04 8.0353e-01
8.2016e-01 4.5776e-04 8.1970e-01
8.3710e-01 0.0000e+00 8.3649e-01
8.5342e-01 1.5259e-04 8.5342e-01
8.6945e-01 4.5776e-04 8.7036e-01
8.8654e-01 6.1035e-04 8.8699e-01
9.0378e-01 3.0518e-04 9.0347e-01
9.2041e-01 4.5776e-04 9.2056e-01
9.3719e-01 1.0681e-03 9.3765e-01
9.5398e-01 0.0000e+00 9.5367e-01
9.7015e-01 4.5776e-04 9.7076e-01
9.8648e-01 3.0518e-04 9.8740e-01
1.0039e+00 1.5259e-04 1.0031e+00
1.0210e+00 1.5259e-04 1.0211e+00
1.0368e+00 7.6294e-04 1.0371e+00
1.0533e+00 3.0518e-04 1.0541e+00
1.0704e+00 3.0518e-04 1.0712e+00
1.0872e+00 4.5776e-04 1.0881e+00
1.1046e+00 4.5776e-04 1.1047e+00
1.1209e+00 3.0518e-04 1.1212e+00
1.1378e+00 4.5776e-04 1.1374e+00
1.1548e+00 4.5776e-04 1.1540e+00
1.1714e+00 1.5259e-04 1.1713e+00
1.1884e+00 -1.5259e-04 1.1887e+00
1.2048e+00 1.5259e-04 1.2048e+00
1.2210e+00 7.6294e-04 1.2216e+00
1.2379e+00 6.1035e-04 1.2384e+00
1.2544e+00 6.1035e-04 1.2552e+00
1.2708e+00 7.6294e-04 1.2717e+00
1.2881e+00 3.0518e-04 1.2881e+00
1.3051e+00 3.0518e-04 1.3052e+00
1.3217e+00 3.0518e-04 1.3217e+00
1.3387e+00 3.0518e-04 1.3387e+00
1.3551e+00 3.0518e-04 1.3550e+00
